Menen kello yhdentoista junalla.	１１時の列車に乗るつもりです。
Syntymäpäiväni on huomenna.	明日は私の誕生日だ。
Oletko ikinä käynyt Meksikossa?	メキシコに行ったことはありますか？
Siksi valehtelin.	そういうわけで僕は嘘をついたんだ。
Minun mielestäni saksa on maailman paras kieli.	私の意見では、ドイツ語は世界一の言語だと思います。
Hän postitti kortin Marylle.	彼はメアリーにカードを送った。
Pitääkö paikkansa, että Tom vaihtoi nimeään?	トムが改名したってほんと？
Mistä sinä ostit sen kirjan?	その本をどこで買ったのですか。
Olet selvästi tehnyt tämän ennenkin.	君が前にこれをしたことははっきりしている。
Maria Callas oli kuuluisa oopperalaulaja.	マリア・カラスは有名なオペラ歌手でした。
Olen huolissani terveydestäsi.	私は君の健康を心配している。
Voinko ratsastaa tällä hevosella hetken aikaa?	しばらくこの馬に乗ってもいいですか。
Onkoha Tom vihane?	トム怒ってるかな？
Aiotko tosissasi syödä tuon kokonaan?	本気であれを全部たいらげるつもりですか？
Tom tykkää uusista asioita.	トムは新し物好きだ。
Syntymäpäiväni on huomenna.	明日は私の誕生日です。
Voisitko lainata minulle vähän rahaa?	お金を少し貸してくださいませんか。
Kiitos paljon kun kutsuit minut.	招待してくれてありがとう。
Hän onnistui sen ansiosta, että hän teki kovasti töitä.	たくさん働いたおかげで彼は成功した。
Voisitteko odotta vähän?	少し待って下さい。
Ää, mua alkaa itkettää.	はあ、泣きそう。
Avaisitko ikkunan?	窓を開けてくれますか。
Kuinka vanhan luulet Tomin olevan?	トムは何歳だと思う？
Tuo sattuu! Lopeta!	痛い！やめて！
Tänään on aivan hirveän kylmä.	今日は超寒い。
Anteeksi, mutta voisinko lainata puhelintasi?	すいませんが、電話を貸して下さいませんか。
Näissä kahdessa on vain muutamia pieniä eroja.	この二つは大同小異だ。
Anteeksi, mutta...	すみません。
En puhu yhtään ranskaa.	フランス語は全然喋らない。
Luitko sen kirjan loppuun?	その本読み終わったの？
Saitko Tomilta vastauksen?	トムから返事来た？
Lopeta jahkailusi työnhaun kanssa.	仕事探しを先延ばしにするのはやめなさい。
Tykkään siitä tosi paljon.	とっても好きよ。
Onko sinulla paljon ystäviä täällä Japanissa?	ここ日本には友達はたくさんいますか。
Tom on kaikille kohtelias.	トムは誰にでも愛想がいい。
Mikä on Tomin mielestä tärkein kohta?	トムが最も重要だと見なしている点は何でしょうか。
Hän on lahjakas nuori ohjaaja.	彼は才能のある若い監督だ。
Hänen orvokinsiniset silmänsä ovat mieleenpainuvat.	彼女の菫色の瞳が忘れられない。
Tietysti!	もちろん！
Minä en tilannut tällaista.	これは私の注文したものと違います。
Suen pitäisi ryhtyä opettajaksi, koska hän pitää lapsista noin kovasti.	あんなに子供が好きなので、スーは先生になるべきだ。
Olen paljon Tommia nuorempi.	私はトムよりずっと若いです。
Voisitko sytyttää valot?	電気をつけてください。
Japanin talous on yhä vakaa.	日本の経済は依然として安定している。
Tom on itsepäinen.	トムは頭が固い。
Tässä ei ole mitään ongelmaa.	何も問題はない。
Voisitko ensi alkuun pitää noin kolmen minuutin esittelyn itsestäsi?	初めに3分程度で自己紹介をお願いします。
Tom sulki silmänsä.	トムは目を閉じた。
Tule nopeasti!	早くおいで。
Eikö mitään ole tehtävissä?	どんな事でも、何か出来ませんか？
Mikko ja Tom ovat samalla luokalla.	マイクとトムは同じクラスです。
En kestä sitä, että minulle nauretaan ihmisten edessä.	私は人前で笑われるのが我慢できない。
Legendan mukaan ranskalainen säveltäjä Alkan kuoli jäätyään puristuksiin kotinsa kirjastossa kaatuneen kirjahyllyn alle kun hän yritti kurkottaa hyllystä juutalaista kirjoituskokoelmaa, Talmudia.	伝説によるとフランスの作曲家アルカンは、自宅の書斎でユダヤ教の聖典タルムードを取ろうとして、倒れてきた本棚の下敷きになって亡くなったという。
Mitä sä haluut syyä?	何食べたい？
Mitä enemmän kiirehtii, sitä enemmän asiat menevät pieleen.	急げば急ぐほど事は旨く行かない。
Olen täysin samaa mieltä kanssanne.	心の底から同意します。
Luulen, että hän pääsee pian pois sairaalasta.	彼女はまもなく退院するでしょう。
Tässä kaupungissa ei ole eloa.	この町は活気がない。
John on amerikkalainen poika.	ジョンはアメリカの男の子です。
Saisinko laskun, kiitos!	お勘定をお願いできる？
Tule kylään!	家においでよ。
Äitini osti pikkuveljelleni keltaisen sateenvarjon.	母は弟に黄色い傘を買ってやった。
Tomin äiti oli laulaja.	トムのお母さんは歌手だった。
Pandat elävät bambumetsissä.	パンダは竹林にすんでいます。
Kiitos kun teit töitä niin kovasti.	お疲れ様でした。
Tom näyttää olevan unessa.	トムは眠っているようだ。
Hän on rikas.	彼は金持ちだ。
Silmiäni kirvelee.	目がヒリヒリします。
Lapsuuteni muistuu minulle mieleen, kun tulen tähän puistoon.	この公園へ来ると私は子供の頃を思い出す。
Flunssani ei parane sitten millään.	風邪がなかなか治らない。
Se haisee pahalle!	超臭いよ。
Hän painotti koulutuksen tärkeyttä.	彼は教育の重要性を強調した。
En ole ollut ulkomailla koskaan aikaisemmin.	これまで外国に行ったことがない。
Itse asiassa en tiedä siitä mitään.	実際、私はそのことについて何もわかりません。
Tiedätkö mihin isäsi meni?	あなたのお父さんが何処に行ったか知っていますか。
Taidan lähteä tänään aikaisin kotiin ja tehdä ruokaa.	今日は早く帰って料理でもしようかな。
Ovatko nämä kaikki samanhintaisia?	値段は全部同じなんですか？
Tämä kirja kuuluu ylähyllylle.	この本は一番上の棚です。
Voisitko kertoa minulle missä kohtaa Puerto Rico on tällä kartalla.	プエルトリコはこの地図のどこにあるのか教えてください。
Anteeksi, haluaisin tilata.	すみません、注文お願いします。
Selvisi, että taloon on tullut sisään sukkanauhakäärmeitä. Niitä on kaikkialla!	その家にガーターヘビが出ることが分かった。あいつらはどこにでもいるぞ！
Hän tuli tänne taas.	彼はまたここに来た。
Minua alkoi yhtäkkiä jotenkin itkettää.	なんか急に泣きたくなってきた。
Hän on erään poliitikon siipien suojassa.	彼にはある政治家の息がかかっている。
Ei ole niin, että vahvat voittavat, vaan voittajat ovat vahvoja.	強いものが勝つのではない、勝ったものが強いのだ。
Tietäminen ja opettaminen ovat täysin eri asioita.	知っていることと教えることはまったく別だ。
Onko rouva Smith englanninopettaja?	スミス先生は英語教師ですか？
Muistaakohan hän minut kaikkien näiden vuosien jälkeen?	数年ぶりだから、彼女は私のことがわかるかなあ。
Entä jos kysyisit Tomilta?	トムに聞いてみたら？
Tom tappoi itsensä.	トムは自殺した。
Tule meidän kanssamme.	いっしょに来なさい。
Tom on kuoleman väsynyt.	トムはがっかりしている。
Joni on minua kaksi vuotta vanhempi.	ジョンは俺より２歳年上だ。
Mitä teet kun sinulla on vapaata?	空いた時間は何をしてましたか。
Ajathan varovaisesti.	安全運転してね。
Onko kaikki ihan hyvin?	大丈夫ですか？
Museossa on muinaisten aseiden näyttely.	博物館には古代兵器が展示されています。
Tom oli naimaton.	トムは未婚だった。
Hänestä tuli rehtori vastikään.	彼は校長になったばかりだ。
Voisitko neuvoa minulle miten pääsen lentokentälle?	空港へどう行けばよいのか教えて下さい。
Syö tästä hedelmiä mielesi mukaan.	果物をご遠慮なく。
Minä luen parhaillani kirjaa.	本を読んでいるところです。
Mitä eläintä minä mielestäsi muistutan eniten?	私って動物にたとえると何だと思う？
On järkevää säästää rahaa pahan päivän varalle.	万一の場合に備えてお金をためるのは賢明だ。
Asuitko täällä aikaisemmin?	前にここに住んでいたの？
Ethän kerro tästä kenellekään?	内緒にしておいてください。
Koputtaako joku ovella?	誰かノックしてる？
Onko sinulla purkkaa?	ガム持ってない？
Hän näyttäisi olevan opiskelija.	彼は学生らしい。
Tarkoitatko sitä ihan tosissasi?	それ本気で言ってる？
Minulla alkaa vähitellen loppua kärsivällisyys.	そろそろ我慢の限界だよ。
Mari ei tiedä ollenkaan mitä sanoa hänelle.	メアリーは彼に何と言えばいいのか全く分からない。
Kättäni puri lemmikkikoirani.	愛犬に手を噛まれた。
Onko sinulla Playstation kolmosta?	プレステ３を持ってるか。
Mihin sinä menet?	どこへ行くの。
Haluan juoda kupillisen teetä.	紅茶を一杯飲みたい。
En pidä mistään muusta enemmän kuin ruusun tuoksusta.	バラの香りほど私の好きなものはない。
Tämän pöydän pinta on sileä.	このテーブルの表面は滑らかだ。
Painoni huolettaa minua.	ウェイトが心配だ。
Voisitteko mennä eteenpäin, kiitos.	前に行ってください。
Mitä isosiskosi tekee nyt?	あなたのお姉さんは今何をしていますか？
Kuu ja tähdet loistivat päidemme yllä.	頭上には月と星が輝いていた。
Ole hiljaa kun minä puhun.	私が話している間は静かにしていなさい。
Yritin kaikkeni, että he olisivat pysyneet kotona, mutta he eivät lotkauttaneet korvaansakaan minun kehoitukselleni.	私は家にとどまるようにと彼らに懸命に言ったが、彼らは断固として私の意見に耳を傾けようとはしなかった。
Kun käännyt vasemmalle, näet valkoisen rakennuksen.	左へ曲がれば、白い建物が目に入りますよ。
Hyppää kyytiin!	乗れよ。
Anteeksi ihan hirveesti.	本当にゴメンよ。
Sali oli täynnä puheensorinaa ennen esiripun nostamista.	開演前の会場はとてもざわざわしていた。
Hän ei ole voinut tehdä sellaista.	彼女がそんなことをしたはずがない。
Onkohan iltapäivällä poutaa?	午後には上がるだろうか？
Autatko nyt minua vai mitä?	俺を助けようっていうんじゃないのかよ？
Kun Tom soitti pianolla valssia pelkillä peukaloillaan, Mari vaikuttui kovasti.	トムが親指だけでワルツをピアノ演奏すると、メアリーはとても感動した。
Me emme voineet lähteä kalaan rankkasateen takia.	私たちは大雨のため釣りに行けなかった。
En voinut mennä kävelylle myrskyn takia.	嵐のため散歩に行けなかった。
En ole koskaan aikaisemmin maistanut mangoa.	私は一度もマンゴーを口にしたことがない。
Nouskaa seisomaan.	立ちなさい。
Sinä pelkäät häntä.	彼のことを怖がっているんだね。
Olin kylvyssä, kun puhelin soi.	私が入浴中に電話が鳴った。
Rouva Woods oli todella hyvä laittamaan ruokaa.	ウッド夫人はたいへん料理が上手でした。
Kuka on tuo silmälasipäinen herrasmies?	めがねをかけたあの紳士はどなたですか。
Tule ihmeessä.	ぜひ来てください。
Kaksi lasta istuu aidalla.	二人の子供たちが柵の上に座っています。
Mistä voisin saada apua?	どこに行ったら助けてもらえますか。
En tiennyt, mistä pääsisin bussin kyytiin.	どこでバスに乗ったら良いのかわからなかった。
Tom kuoli harhaluotiin.	トムは流れ弾に当たって死んだ。
Se on selvästi Tomiin velvollisuus.	明らかにトムの責任だ。
Pidäthän tämän asian luottamuksellisena.	このことは内々にしてください。
Tämä on vanha kirje.	これは古い手紙だ。
Tomin pyörä on varastettu.	トムは自転車を盗まれた。
Täytyykö minun tehdä se heti?	すぐそれをしなければなりませんか。
En osaa puhua ollenkaan ranskaa.	フランス語は一言もしゃべれません。
Anteeksi, unohdin.	ごめん、忘れちゃった。
Luulenpa, että saat paljon lahjoja syntymäpäivänäsi.	誕生日には、君はたくさんのプレゼントを受け取るだろうね。
